-------------------------------------------------------------------------------------------------------------
| 12  | 11  |  9  |  7  |  2  |  5  |  8  |  6  |  1  | 10  |  3  |  4  |
|  4  |  2  |  8  | 12  | 11  |  6  |  9  |  1  |  5  |  7  | 10  |  3  |
|  8  |  4  |  2  |  3  |  9  |  7  |  6  | 12  | 10  |  5  |  1  | 11  |
|  5  | 12  |  3  |  2  |  4  |  9  |  7  |  8  |  6  |  1  | 11  | 10  |
|  3  |  5  |  4  |  9  |  8  | 12  |  2  | 10  | 11  |  6  |  7  |  1  |
|  6  |  3  | 12  |  4  |  7  |  1  | 10  |  5  |  8  | 11  |  2  |  9  |
|  2  |  1  | 10  |  8  | 12  |  4  |  5  | 11  |  3  |  9  |  6  |  7  |
| 10  |  6  | 11  |  1  |  3  |  8  |  4  |  7  |  9  |  2  |  5  | 12  |
|  9  | 10  |  6  | 11  |  1  |  3  | 12  |  2  |  7  |  8  |  4  |  5  |
|  7  |  8  |  5  | 10  |  6  | 11  |  1  |  4  | 12  |  3  |  9  |  2  |
| 11  |  7  |  1  |  6  |  5  | 10  |  3  |  9  |  2  |  4  | 12  |  8  |
|  1  |  9  |  7  |  5  | 10  |  2  | 11  |  3  |  4  | 12  |  8  |  6  |
-------------------------------------------------------------------------------------------------------------
