-------------------------------------------------------------------------------------------------------------
|  1  |  9  |  8  | 12  |  7  |  5  |  3  |  4  | 11  |  6  |  2  | 10  |
| 11  |  2  |  6  |  8  | 12  |  4  |  5  |  7  | 10  |  9  |  1  |  3  |
| 10  |  1  |  3  |  4  | 11  |  9  |  6  | 12  |  5  |  8  |  7  |  2  |
|  7  | 12  |  1  |  3  |  9  |  2  | 10  |  6  |  8  |  5  |  4  | 11  |
|  4  |  8  | 12  | 11  | 10  |  1  |  7  |  5  |  3  |  2  |  9  |  6  |
|  2  |  4  |  9  |  5  |  6  | 11  | 12  | 10  |  7  |  1  |  3  |  8  |
| 12  | 10  |  4  |  9  |  8  |  3  |  2  | 11  |  1  |  7  |  6  |  5  |
|  9  |  6  |  5  |  1  |  4  | 12  | 11  |  3  |  2  | 10  |  8  |  7  |
|  5  |  7  | 11  |  2  |  3  |  8  |  9  |  1  |  6  |  4  | 10  | 12  |
|  3  | 11  |  7  |  6  |  2  | 10  |  4  |  8  |  9  | 12  |  5  |  1  |
|  8  |  3  | 10  |  7  |  5  |  6  |  1  |  2  |  4  | 11  | 12  |  9  |
|  6  |  5  |  2  | 10  |  1  |  7  |  8  |  9  | 12  |  3  | 11  |  4  |
-------------------------------------------------------------------------------------------------------------
