-------------------------------------------------------------------------------------------------------------
|  2  |  1  |  5  |  6  | 12  |  7  |  4  |  8  | 10  |  9  | 11  |  3  |
| 12  |  8  |  2  | 10  |  6  |  9  |  5  |  7  |  4  |  3  |  1  | 11  |
|  5  |  6  |  8  | 12  |  4  |  2  |  3  | 10  | 11  |  7  |  9  |  1  |
|  4  | 12  | 10  |  1  |  5  |  6  |  8  |  2  |  7  | 11  |  3  |  9  |
| 10  |  4  |  6  |  8  |  2  |  3  | 11  |  5  |  9  |  1  |  7  | 12  |
|  1  |  5  |  9  |  2  | 10  | 11  |  7  |  3  | 12  |  4  |  6  |  8  |
|  8  |  9  |  1  |  5  |  7  | 10  | 12  | 11  |  3  |  6  |  4  |  2  |
|  9  | 10  |  7  |  3  | 11  |  4  |  2  | 12  |  1  |  8  |  5  |  6  |
|  3  | 11  |  4  |  9  |  8  | 12  |  6  |  1  |  5  | 10  |  2  |  7  |
| 11  |  3  | 12  |  7  |  9  |  5  |  1  |  6  |  8  |  2  | 10  |  4  |
|  7  |  2  | 11  |  4  |  3  |  1  | 10  |  9  |  6  | 12  |  8  |  5  |
|  6  |  7  |  3  | 11  |  1  |  8  |  9  |  4  |  2  |  5  | 12  | 10  |
-------------------------------------------------------------------------------------------------------------
