-------------------------------------------------------------------------------------------------------------
|  2  |  6  |  8  |  7  |  3  |  4  | 11  |  1  | 10  |  9  |  5  | 12  |
|  1  |  3  |  5  |  8  |  6  | 11  | 12  |  2  |  4  |  7  |  9  | 10  |
|  3  |  1  | 10  |  5  |  2  |  8  |  4  |  6  | 12  | 11  |  7  |  9  |
|  8  |  2  | 12  |  4  |  9  |  3  | 10  | 11  |  1  |  5  |  6  |  7  |
| 10  |  9  |  2  |  1  | 12  |  5  |  7  |  4  | 11  |  3  |  8  |  6  |
|  4  |  5  | 11  |  2  |  8  | 12  |  9  |  3  |  7  |  6  | 10  |  1  |
|  5  |  4  |  6  | 11  | 10  |  2  |  1  |  7  |  9  | 12  |  3  |  8  |
| 12  | 10  |  1  |  3  | 11  |  7  |  2  |  9  |  6  |  8  |  4  |  5  |
|  6  | 12  |  3  | 10  |  7  |  9  |  8  |  5  |  2  |  4  |  1  | 11  |
|  9  |  8  |  7  |  6  |  4  | 10  |  3  | 12  |  5  |  1  | 11  |  2  |
|  7  | 11  |  9  | 12  |  5  |  1  |  6  |  8  |  3  | 10  |  2  |  4  |
| 11  |  7  |  4  |  9  |  1  |  6  |  5  | 10  |  8  |  2  | 12  |  3  |
-------------------------------------------------------------------------------------------------------------
