-------------------------------------------------------------------------------------------------------------
|  7  |  1  |  3  |  2  |  4  | 11  |  8  |  5  |  9  |  6  | 10  | 12  |
|  2  |  3  |  5  |  9  | 10  |  7  | 12  |  6  | 11  |  8  |  1  |  4  |
|  8  |  7  |  2  |  1  |  9  |  6  | 11  | 12  |  5  |  3  |  4  | 10  |
|  1  |  2  | 10  |  8  |  6  | 12  |  7  |  3  |  4  |  9  |  5  | 11  |
|  5  | 10  | 11  |  6  |  3  |  8  |  1  |  9  |  2  |  4  | 12  |  7  |
|  3  |  5  |  8  | 10  |  2  |  4  |  6  |  1  | 12  |  7  | 11  |  9  |
| 11  |  8  |  7  |  5  |  1  |  2  | 10  |  4  |  6  | 12  |  9  |  3  |
|  4  | 12  |  1  |  7  |  8  |  5  |  9  | 10  |  3  | 11  |  6  |  2  |
|  9  |  6  |  4  | 12  |  5  | 10  |  2  | 11  |  7  |  1  |  3  |  8  |
|  6  | 11  | 12  |  4  |  7  |  9  |  3  |  2  | 10  |  5  |  8  |  1  |
| 12  |  4  |  9  |  3  | 11  |  1  |  5  |  7  |  8  | 10  |  2  |  6  |
| 10  |  9  |  6  | 11  | 12  |  3  |  4  |  8  |  1  |  2  |  7  |  5  |
-------------------------------------------------------------------------------------------------------------
