-------------------------------------------------------------------------------------------------------------
|  6  | 12  |  3  |  5  |  7  |  9  |  8  |  2  |  1  | 11  | 10  |  4  |
|  3  |  6  |  5  |  8  |  1  |  4  | 12  |  7  | 10  |  2  | 11  |  9  |
| 11  |  3  |  6  |  1  |  8  | 12  |  2  |  9  |  4  |  5  |  7  | 10  |
|  7  |  4  | 10  |  6  | 12  | 11  |  3  |  8  |  2  |  1  |  9  |  5  |
|  4  | 11  |  2  |  3  |  6  |  8  |  7  | 12  |  9  | 10  |  5  |  1  |
|  5  |  7  |  9  |  4  |  3  |  1  |  6  | 10  | 12  |  8  |  2  | 11  |
|  1  |  9  |  8  | 11  |  4  | 10  |  5  |  3  |  7  | 12  |  6  |  2  |
| 12  |  8  |  4  |  9  | 10  |  2  | 11  |  6  |  5  |  7  |  1  |  3  |
| 10  |  5  |  7  | 12  |  2  |  6  |  4  |  1  | 11  |  9  |  3  |  8  |
|  2  |  1  | 11  | 10  |  5  |  7  |  9  |  4  |  6  |  3  |  8  | 12  |
|  8  |  2  |  1  |  7  |  9  |  5  | 10  | 11  |  3  |  4  | 12  |  6  |
|  9  | 10  | 12  |  2  | 11  |  3  |  1  |  5  |  8  |  6  |  4  |  7  |
-------------------------------------------------------------------------------------------------------------
