-------------------------------------------------------------------------------------------------------------
|  9  | 12  |  4  |  8  |  2  |  5  |  6  |  1  |  7  | 10  | 11  |  3  |
|  2  | 11  |  8  |  4  | 10  |  7  | 12  |  6  |  3  |  5  |  1  |  9  |
|  8  | 10  | 11  |  9  | 12  |  1  |  4  |  7  |  2  |  6  |  3  |  5  |
|  7  |  5  |  9  | 11  |  8  |  2  |  1  |  3  |  6  | 12  | 10  |  4  |
|  6  |  2  |  1  |  3  |  9  | 10  | 11  |  4  |  5  |  8  | 12  |  7  |
|  5  |  4  |  7  |  1  | 11  |  6  | 10  |  2  |  9  |  3  |  8  | 12  |
|  1  |  6  |  2  | 12  |  5  | 11  |  3  | 10  |  4  |  9  |  7  |  8  |
|  3  |  7  | 10  |  6  |  1  |  8  |  9  | 11  | 12  |  4  |  5  |  2  |
| 12  |  8  |  5  |  2  |  6  |  3  |  7  |  9  | 10  | 11  |  4  |  1  |
| 11  |  1  |  3  |  5  |  4  |  9  |  2  | 12  |  8  |  7  |  6  | 10  |
|  4  |  3  |  6  | 10  |  7  | 12  |  5  |  8  |  1  |  2  |  9  | 11  |
| 10  |  9  | 12  |  7  |  3  |  4  |  8  |  5  | 11  |  1  |  2  |  6  |
-------------------------------------------------------------------------------------------------------------
