-------------------------------------------------------------------------------------------------------------
|  4  |  6  |  5  | 10  |  2  | 11  |  8  |  3  | 12  |  9  |  7  |  1  |
| 12  |  9  |  8  |  4  | 10  |  1  | 11  |  2  |  6  |  5  |  3  |  7  |
|  8  |  5  |  6  |  7  | 11  |  4  |  2  |  1  |  3  | 10  | 12  |  9  |
|  9  |  8  |  1  |  2  |  4  |  5  | 10  | 11  |  7  |  3  |  6  | 12  |
|  3  | 12  |  9  |  5  |  8  | 10  |  7  |  4  | 11  |  2  |  1  |  6  |
|  7  |  4  | 10  |  9  |  5  |  6  |  3  |  8  |  1  | 12  |  2  | 11  |
|  2  |  7  |  4  |  6  |  1  | 12  |  5  | 10  |  8  | 11  |  9  |  3  |
| 10  |  3  |  7  |  1  |  9  |  8  |  4  | 12  |  2  |  6  | 11  |  5  |
|  6  |  1  |  3  | 11  |  7  |  9  | 12  |  5  |  4  |  8  | 10  |  2  |
|  5  |  2  | 11  |  3  | 12  |  7  |  1  |  6  |  9  |  4  |  8  | 10  |
| 11  | 10  |  2  | 12  |  6  |  3  |  9  |  7  |  5  |  1  |  4  |  8  |
|  1  | 11  | 12  |  8  |  3  |  2  |  6  |  9  | 10  |  7  |  5  |  4  |
-------------------------------------------------------------------------------------------------------------
