-------------------------------------------------------------------------------------------------------------
|  5  | 10  |  8  |  4  | 11  |  6  |  7  |  9  |  1  | 12  |  3  |  2  |
| 10  |  7  |  4  | 11  |  1  |  8  |  9  |  6  |  2  |  5  | 12  |  3  |
| 12  |  9  | 10  |  1  |  7  | 11  |  3  |  8  |  4  |  2  |  6  |  5  |
|  1  |  8  |  7  |  9  | 12  | 10  | 11  |  2  |  6  |  3  |  5  |  4  |
|  2  |  6  | 11  | 10  |  3  |  7  |  1  |  4  |  5  |  8  |  9  | 12  |
|  9  |  2  |  1  |  7  |  8  |  5  |  6  | 12  |  3  |  4  | 11  | 10  |
|  8  |  3  |  9  | 12  |  6  |  4  |  2  |  5  |  7  |  1  | 10  | 11  |
|  4  | 11  |  2  |  3  | 10  |  9  |  5  |  1  | 12  |  6  |  7  |  8  |
|  7  |  1  | 12  |  2  |  5  |  3  |  4  | 11  | 10  |  9  |  8  |  6  |
| 11  |  5  |  6  |  8  |  4  |  1  | 12  |  3  |  9  | 10  |  2  |  7  |
|  6  |  4  |  3  |  5  |  2  | 12  | 10  |  7  |  8  | 11  |  1  |  9  |
|  3  | 12  |  5  |  6  |  9  |  2  |  8  | 10  | 11  |  7  |  4  |  1  |
-------------------------------------------------------------------------------------------------------------
