-------------------------------------------------------------------------------------------------------------
|  1  |  2  |  4  | 12  |  7  |  8  |  9  | 11  |  5  |  3  |  6  | 10  |
|  5  |  7  |  2  |  6  | 12  |  9  |  1  |  4  | 10  |  8  |  3  | 11  |
|  2  |  9  |  8  |  4  | 10  | 12  |  6  |  7  | 11  |  5  |  1  |  3  |
| 11  |  5  |  1  | 10  |  8  |  2  |  7  |  6  |  3  |  4  | 12  |  9  |
|  6  |  3  |  5  |  2  |  1  |  7  | 12  |  8  |  9  | 11  | 10  |  4  |
| 10  |  6  | 11  |  5  |  4  |  1  |  8  |  3  | 12  |  2  |  9  |  7  |
|  9  |  1  | 12  | 11  |  2  |  4  |  3  | 10  |  8  |  7  |  5  |  6  |
|  8  | 10  |  9  |  1  | 11  |  3  |  4  | 12  |  7  |  6  |  2  |  5  |
|  3  |  8  | 10  |  9  |  6  |  5  | 11  |  1  |  4  | 12  |  7  |  2  |
| 12  | 11  |  6  |  7  |  3  | 10  |  2  |  5  |  1  |  9  |  4  |  8  |
|  7  |  4  |  3  |  8  |  5  |  6  | 10  |  9  |  2  |  1  | 11  | 12  |
|  4  | 12  |  7  |  3  |  9  | 11  |  5  |  2  |  6  | 10  |  8  |  1  |
-------------------------------------------------------------------------------------------------------------
