-------------------------------------------------------------------------------------------------------------
|  2  | 12  |  8  | 10  |  9  |  5  |  4  |  7  | 11  |  6  |  3  |  1  |
|  1  |  7  | 10  | 12  |  6  | 11  |  5  |  2  |  3  |  4  |  8  |  9  |
|  7  |  1  |  9  | 11  | 10  |  6  |  8  |  5  | 12  |  2  |  4  |  3  |
|  3  |  2  |  4  |  9  | 11  |  8  |  1  | 12  |  7  | 10  |  6  |  5  |
| 10  |  5  |  6  |  7  |  1  |  9  |  2  |  3  |  8  | 12  | 11  |  4  |
| 11  |  6  |  7  |  5  |  3  | 12  |  9  |  8  |  4  |  1  | 10  |  2  |
|  5  | 10  | 12  |  6  |  2  |  3  |  7  |  4  |  9  |  8  |  1  | 11  |
|  6  |  3  |  1  |  8  |  4  |  2  | 11  |  9  |  5  |  7  | 12  | 10  |
|  9  |  4  |  3  |  1  |  7  | 10  | 12  | 11  |  6  |  5  |  2  |  8  |
|  8  |  9  |  2  |  4  | 12  |  1  |  3  |  6  | 10  | 11  |  5  |  7  |
|  4  |  8  | 11  |  2  |  5  |  7  |  6  | 10  |  1  |  3  |  9  | 12  |
| 12  | 11  |  5  |  3  |  8  |  4  | 10  |  1  |  2  |  9  |  7  |  6  |
-------------------------------------------------------------------------------------------------------------
