-------------------------------------------------------------------------------------------------------------
|  3  | 10  |  8  |  7  |  6  |  9  | 12  |  5  | 11  |  4  |  2  |  1  |
|  5  | 11  | 10  |  6  |  2  |  8  |  1  |  9  |  3  | 12  |  4  |  7  |
| 11  |  2  |  5  | 12  |  9  |  6  |  7  |  3  |  8  |  1  | 10  |  4  |
|  1  |  7  | 11  |  4  | 12  |  2  |  5  |  6  | 10  |  8  |  9  |  3  |
|  2  |  6  |  7  | 11  |  5  | 12  |  9  | 10  |  4  |  3  |  1  |  8  |
|  6  |  8  |  4  |  2  |  7  | 11  | 10  | 12  |  1  |  5  |  3  |  9  |
|  4  |  1  |  6  | 10  |  8  |  7  |  3  |  2  | 12  |  9  |  5  | 11  |
|  8  | 12  |  2  |  3  |  4  |  1  |  6  | 11  |  9  | 10  |  7  |  5  |
| 12  |  4  |  9  |  8  | 11  |  3  |  2  |  1  |  5  |  7  |  6  | 10  |
|  9  |  5  | 12  |  1  |  3  | 10  |  8  |  4  |  7  |  2  | 11  |  6  |
| 10  |  9  |  3  |  5  |  1  |  4  | 11  |  7  |  2  |  6  |  8  | 12  |
|  7  |  3  |  1  |  9  | 10  |  5  |  4  |  8  |  6  | 11  | 12  |  2  |
-------------------------------------------------------------------------------------------------------------
