-------------------------------------------------------------------------------------------------------------
|  1  | 11  |  3  |  9  |  7  |  8  |  4  |  5  | 12  |  6  |  2  | 10  |
| 12  |  4  |  7  | 11  | 10  |  2  |  1  |  9  |  3  |  8  |  6  |  5  |
|  8  | 12  |  6  |  7  |  9  |  4  |  3  | 10  |  5  | 11  |  1  |  2  |
|  5  | 10  | 12  |  4  |  2  |  9  |  7  |  3  |  8  |  1  | 11  |  6  |
|  9  |  8  |  2  | 12  |  6  | 11  |  5  |  7  |  1  |  3  | 10  |  4  |
|  6  |  3  |  9  |  8  | 11  |  7  | 10  | 12  |  2  |  4  |  5  |  1  |
|  7  |  9  |  5  |  3  |  4  | 12  |  2  |  1  |  6  | 10  |  8  | 11  |
|  4  |  6  | 11  |  5  | 12  |  1  |  8  |  2  | 10  |  7  |  9  |  3  |
|  2  |  5  |  8  |  6  |  1  | 10  | 12  |  4  | 11  |  9  |  3  |  7  |
| 11  |  2  |  1  | 10  |  8  |  3  |  9  |  6  |  7  |  5  |  4  | 12  |
|  3  |  7  | 10  |  1  |  5  |  6  | 11  |  8  |  4  |  2  | 12  |  9  |
| 10  |  1  |  4  |  2  |  3  |  5  |  6  | 11  |  9  | 12  |  7  |  8  |
-------------------------------------------------------------------------------------------------------------
