-------------------------------------------------------------------------------------------------------------
|  7  | 11  | 10  |  1  |  3  |  8  |  9  |  5  | 12  |  6  |  4  |  2  |
|  1  |  3  |  8  |  6  |  9  |  7  |  4  | 12  |  5  |  2  | 10  | 11  |
|  9  |  1  |  3  | 11  |  7  |  6  | 12  |  4  | 10  |  8  |  2  |  5  |
|  8  | 10  |  1  |  3  |  6  | 11  |  7  |  9  |  2  | 12  |  5  |  4  |
| 12  |  8  |  2  |  4  | 10  |  3  | 11  |  7  |  6  |  5  |  1  |  9  |
| 11  |  5  |  7  |  8  |  1  |  2  |  3  |  6  |  4  | 10  |  9  | 12  |
|  6  |  7  | 11  |  5  |  4  |  1  |  2  |  3  |  8  |  9  | 12  | 10  |
| 10  |  4  |  9  |  7  | 11  | 12  |  5  |  2  |  3  |  1  |  6  |  8  |
|  2  |  6  |  5  |  9  | 12  |  4  |  1  | 10  |  7  | 11  |  8  |  3  |
|  3  | 12  |  6  |  2  |  5  |  9  | 10  |  8  |  1  |  4  | 11  |  7  |
|  5  |  2  |  4  | 12  |  8  | 10  |  6  | 11  |  9  |  7  |  3  |  1  |
|  4  |  9  | 12  | 10  |  2  |  5  |  8  |  1  | 11  |  3  |  7  |  6  |
-------------------------------------------------------------------------------------------------------------
