-------------------------------------------------------------------------------------------------------------
|  4  |  1  |  9  |  3  | 11  |  5  |  2  |  8  |  7  | 10  | 12  |  6  |
| 12  |  3  |  7  |  9  |  8  | 11  | 10  |  1  |  5  |  4  |  6  |  2  |
|  5  |  8  | 12  |  7  | 10  |  3  |  9  |  2  |  1  |  6  |  4  | 11  |
|  8  |  5  |  3  |  2  |  9  |  4  |  1  | 12  |  6  |  7  | 11  | 10  |
|  9  | 11  |  8  |  5  |  3  | 10  |  6  |  7  |  2  | 12  |  1  |  4  |
| 10  |  2  |  4  |  8  |  7  |  9  |  3  |  6  | 11  |  1  |  5  | 12  |
|  3  |  9  |  1  | 11  |  4  |  6  |  7  | 10  | 12  |  2  |  8  |  5  |
|  1  |  4  |  5  | 10  |  6  |  7  | 12  |  9  |  8  | 11  |  2  |  3  |
|  7  |  6  |  2  |  4  |  1  | 12  | 11  |  5  |  9  |  3  | 10  |  8  |
| 11  | 10  |  6  | 12  |  5  |  2  |  8  |  3  |  4  |  9  |  7  |  1  |
|  6  | 12  | 10  |  1  |  2  |  8  |  4  | 11  |  3  |  5  |  9  |  7  |
|  2  |  7  | 11  |  6  | 12  |  1  |  5  |  4  | 10  |  8  |  3  |  9  |
-------------------------------------------------------------------------------------------------------------
