-------------------------------------------------------------------------------------------------------------
|  9  | 12  |  3  |  2  |  5  |  1  |  7  | 10  |  6  |  4  |  8  | 11  |
|  5  |  3  |  7  |  6  | 12  | 11  | 10  |  8  |  4  |  2  |  9  |  1  |
| 10  |  5  |  2  |  7  |  3  | 12  |  6  |  1  |  8  |  9  | 11  |  4  |
|  6  | 10  |  1  | 11  |  7  |  5  |  2  |  9  |  3  |  8  |  4  | 12  |
|  1  |  9  |  4  |  3  |  6  |  7  | 12  |  5  | 10  | 11  |  2  |  8  |
|  8  |  1  |  5  | 12  |  2  |  3  |  4  |  6  | 11  | 10  |  7  |  9  |
| 11  |  7  |  8  |  4  | 10  |  6  |  3  | 12  |  9  |  5  |  1  |  2  |
|  7  |  4  |  9  | 10  |  1  |  8  | 11  |  2  |  5  |  3  | 12  |  6  |
| 12  |  2  | 10  |  9  | 11  |  4  |  8  |  7  |  1  |  6  |  5  |  3  |
|  3  |  8  | 12  |  5  |  4  | 10  |  9  | 11  |  2  |  1  |  6  |  7  |
|  4  |  6  | 11  |  8  |  9  |  2  |  1  |  3  |  7  | 12  | 10  |  5  |
|  2  | 11  |  6  |  1  |  8  |  9  |  5  |  4  | 12  |  7  |  3  | 10  |
-------------------------------------------------------------------------------------------------------------
