-------------------------------------------------------------------------------------------------------------
|  9  | 11  | 10  |  8  |  3  |  2  |  1  |  6  |  5  |  7  |  4  | 12  |
|  6  |  9  |  7  |  3  |  2  | 12  |  8  |  1  |  4  | 11  |  5  | 10  |
|  1  |  3  |  2  |  4  |  5  | 10  |  7  | 12  |  6  |  9  | 11  |  8  |
|  4  |  8  |  9  | 10  |  1  | 11  |  6  |  3  | 12  |  5  |  7  |  2  |
| 10  |  1  | 12  |  5  |  4  |  3  |  9  |  2  |  7  |  6  |  8  | 11  |
|  2  | 10  |  1  | 11  | 12  |  8  |  3  |  5  |  9  |  4  |  6  |  7  |
| 12  |  5  |  6  |  1  |  7  |  4  |  2  | 10  | 11  |  8  |  9  |  3  |
| 11  |  7  |  5  |  9  |  6  |  1  | 10  |  8  |  3  | 12  |  2  |  4  |
|  8  |  6  |  3  |  7  |  9  |  5  |  4  | 11  | 10  |  2  | 12  |  1  |
|  7  | 12  |  4  |  2  | 10  |  6  | 11  |  9  |  8  |  3  |  1  |  5  |
|  5  |  2  | 11  |  6  |  8  |  7  | 12  |  4  |  1  | 10  |  3  |  9  |
|  3  |  4  |  8  | 12  | 11  |  9  |  5  |  7  |  2  |  1  | 10  |  6  |
-------------------------------------------------------------------------------------------------------------
