-------------------------------------------------------------------------------------------------------------
|  7  |  9  |  5  | 12  | 10  |  1  | 11  |  6  |  3  |  2  |  4  |  8  |
|  6  |  8  |  4  |  2  |  7  |  9  |  1  |  5  | 10  |  3  | 11  | 12  |
|  8  |  3  |  7  |  6  |  9  |  4  | 10  | 11  |  5  | 12  |  2  |  1  |
|  3  |  4  |  8  | 10  |  1  |  6  |  2  |  7  | 11  |  5  | 12  |  9  |
| 10  |  2  |  9  |  8  |  6  | 11  |  7  |  4  | 12  |  1  |  5  |  3  |
|  4  | 11  |  3  |  7  | 12  | 10  |  6  |  8  |  2  |  9  |  1  |  5  |
|  2  |  1  | 12  |  3  |  8  |  7  |  5  | 10  |  4  | 11  |  9  |  6  |
|  9  | 10  |  2  |  5  |  3  |  8  | 12  |  1  |  6  |  4  |  7  | 11  |
|  1  | 12  | 10  |  9  | 11  |  5  |  8  |  2  |  7  |  6  |  3  |  4  |
| 12  |  6  |  1  | 11  |  5  |  3  |  4  |  9  |  8  |  7  | 10  |  2  |
|  5  |  7  | 11  |  1  |  4  |  2  |  3  | 12  |  9  |  8  |  6  | 10  |
| 11  |  5  |  6  |  4  |  2  | 12  |  9  |  3  |  1  | 10  |  8  |  7  |
-------------------------------------------------------------------------------------------------------------
