-------------------------------------------------------------------------------------------------------------
|  2  |  9  |  4  |  5  |  8  |  7  |  6  |  1  | 10  |  3  | 11  | 12  |
|  7  | 12  |  1  | 10  |  9  |  5  |  8  |  6  |  3  |  2  |  4  | 11  |
|  9  |  4  |  6  | 11  |  2  |  8  |  7  |  5  |  1  | 10  | 12  |  3  |
|  8  |  6  |  9  | 12  | 11  |  1  |  2  |  7  |  5  |  4  |  3  | 10  |
|  4  | 10  | 11  |  6  |  5  |  2  | 12  |  3  |  7  |  1  |  8  |  9  |
|  1  |  5  | 12  |  2  |  3  |  9  |  4  |  8  |  6  | 11  | 10  |  7  |
| 11  |  1  |  8  |  4  | 12  |  6  |  3  | 10  |  9  |  7  |  5  |  2  |
|  5  |  2  |  3  |  9  |  4  | 10  |  1  | 12  | 11  |  6  |  7  |  8  |
|  6  |  8  |  2  |  1  |  7  |  3  | 10  | 11  | 12  |  5  |  9  |  4  |
| 10  |  7  |  5  |  3  |  6  | 12  | 11  |  9  |  4  |  8  |  2  |  1  |
|  3  | 11  | 10  |  7  |  1  |  4  |  9  |  2  |  8  | 12  |  6  |  5  |
| 12  |  3  |  7  |  8  | 10  | 11  |  5  |  4  |  2  |  9  |  1  |  6  |
-------------------------------------------------------------------------------------------------------------
