-------------------------------------------------------------------------------------------------------------
| 10  |  6  | 12  |  9  |  7  |  4  |  3  |  2  |  1  |  5  |  8  | 11  |
|  2  |  3  |  9  | 12  |  6  |  8  | 11  |  7  |  4  |  1  |  5  | 10  |
| 11  |  7  |  4  |  3  | 12  |  2  |  1  |  8  |  6  | 10  |  9  |  5  |
|  4  |  2  |  3  |  6  |  5  | 12  |  7  |  1  |  8  | 11  | 10  |  9  |
|  9  |  8  |  6  | 10  |  3  |  1  |  2  | 12  |  5  |  4  | 11  |  7  |
|  7  | 10  | 11  |  5  |  4  |  9  | 12  |  6  |  3  |  8  |  1  |  2  |
|  8  |  5  | 10  |  7  |  9  |  6  |  4  |  3  | 11  |  2  | 12  |  1  |
| 12  | 11  |  2  |  8  |  1  |  3  |  6  |  5  | 10  |  9  |  7  |  4  |
|  1  | 12  |  8  |  2  | 11  |  5  | 10  |  9  |  7  |  3  |  4  |  6  |
|  3  |  1  |  7  |  4  |  8  | 10  |  5  | 11  |  9  |  6  |  2  | 12  |
|  5  |  9  |  1  | 11  | 10  |  7  |  8  |  4  |  2  | 12  |  6  |  3  |
|  6  |  4  |  5  |  1  |  2  | 11  |  9  | 10  | 12  |  7  |  3  |  8  |
-------------------------------------------------------------------------------------------------------------
