-------------------------------------------------------------------------------------------------------------
|  4  | 11  |  6  | 12  | 10  |  9  |  5  |  8  |  2  |  1  |  7  |  3  |
|  8  |  3  |  2  |  6  | 12  |  7  | 10  | 11  |  4  |  5  |  1  |  9  |
|  9  |  4  |  7  |  1  |  6  |  3  | 12  |  2  | 11  |  8  |  5  | 10  |
|  2  |  7  | 12  |  9  |  3  |  4  |  1  | 10  |  5  | 11  |  8  |  6  |
|  3  |  9  |  5  |  7  |  1  | 12  |  6  |  4  | 10  |  2  | 11  |  8  |
|  6  |  5  |  4  |  3  |  7  | 11  |  8  |  1  |  9  | 12  | 10  |  2  |
|  5  | 12  | 10  |  4  |  2  |  1  |  3  |  6  |  8  |  7  |  9  | 11  |
| 10  |  6  |  3  |  5  |  4  |  8  | 11  | 12  |  1  |  9  |  2  |  7  |
| 11  | 10  |  9  |  2  |  8  |  6  |  4  |  5  |  7  |  3  | 12  |  1  |
| 12  |  1  | 11  |  8  |  5  |  2  |  7  |  9  |  6  | 10  |  3  |  4  |
|  7  |  8  |  1  | 11  |  9  | 10  |  2  |  3  | 12  |  6  |  4  |  5  |
|  1  |  2  |  8  | 10  | 11  |  5  |  9  |  7  |  3  |  4  |  6  | 12  |
-------------------------------------------------------------------------------------------------------------
