-------------------------------------------------------------------------------------------------------------
|  8  | 11  |  3  |  5  |  6  | 10  |  2  |  7  |  1  |  4  | 12  |  9  |
|  3  |  1  |  5  | 10  | 11  |  4  | 12  |  9  |  7  |  2  |  6  |  8  |
|  1  |  5  |  6  |  7  |  3  |  2  |  9  | 10  |  4  | 12  |  8  | 11  |
|  7  |  9  |  4  |  3  |  5  | 11  |  1  | 12  | 10  |  8  |  2  |  6  |
| 12  |  4  |  9  |  8  |  7  |  5  |  3  |  2  | 11  |  6  |  1  | 10  |
| 11  |  2  | 10  |  9  |  4  |  3  |  5  |  8  |  6  |  1  |  7  | 12  |
|  2  |  3  | 12  | 11  |  8  |  1  |  4  |  6  |  9  | 10  |  5  |  7  |
| 10  |  8  |  2  |  4  | 12  |  7  |  6  |  1  |  3  |  9  | 11  |  5  |
|  6  | 12  |  1  |  2  | 10  |  8  | 11  |  3  |  5  |  7  |  9  |  4  |
|  4  |  6  |  8  | 12  |  1  |  9  |  7  |  5  |  2  | 11  | 10  |  3  |
|  9  |  7  | 11  |  6  |  2  | 12  | 10  |  4  |  8  |  5  |  3  |  1  |
|  5  | 10  |  7  |  1  |  9  |  6  |  8  | 11  | 12  |  3  |  4  |  2  |
-------------------------------------------------------------------------------------------------------------
