-------------------------------------------------------------------------------------------------------------
|  7  |  2  |  9  |  8  |  1  |  5  |  6  | 10  |  4  |  3  | 12  | 11  |
| 12  |  7  |  4  | 10  | 11  |  2  |  9  |  8  |  3  |  5  |  1  |  6  |
| 11  | 10  |  6  |  1  |  4  |  8  |  2  |  3  |  5  |  7  |  9  | 12  |
| 10  |  1  |  8  |  4  |  9  |  6  |  3  | 12  | 11  |  2  |  5  |  7  |
|  8  | 12  |  7  |  5  | 10  |  1  | 11  |  6  |  9  |  4  |  3  |  2  |
|  9  |  4  |  5  |  7  |  8  | 12  | 10  |  2  |  6  |  1  | 11  |  3  |
|  2  |  6  | 10  | 12  |  5  |  3  |  8  |  9  |  1  | 11  |  7  |  4  |
|  6  | 11  |  2  |  9  |  3  | 10  | 12  |  1  |  7  |  8  |  4  |  5  |
|  4  |  3  | 12  |  2  |  7  |  9  |  5  | 11  |  8  |  6  | 10  |  1  |
|  5  |  9  | 11  |  3  |  2  |  4  |  1  |  7  | 10  | 12  |  6  |  8  |
|  1  |  5  |  3  |  6  | 12  | 11  |  7  |  4  |  2  |  9  |  8  | 10  |
|  3  |  8  |  1  | 11  |  6  |  7  |  4  |  5  | 12  | 10  |  2  |  9  |
-------------------------------------------------------------------------------------------------------------
