-------------------------------------------------------------------------------------------------------------
|  6  |  2  |  3  |  4  | 12  |  8  | 10  | 11  |  1  |  7  |  5  |  9  |
| 11  |  4  |  1  |  6  |  7  | 12  |  8  |  3  |  2  | 10  |  9  |  5  |
| 12  | 11  |  8  |  5  | 10  |  6  |  2  |  1  |  4  |  9  |  7  |  3  |
|  4  |  3  | 11  |  9  |  5  | 10  |  1  |  8  |  6  | 12  |  2  |  7  |
|  1  |  6  |  4  |  7  |  3  |  9  | 11  |  2  |  8  |  5  | 10  | 12  |
|  2  |  1  |  6  | 11  |  4  |  3  |  5  |  7  |  9  |  8  | 12  | 10  |
|  9  |  7  | 12  |  3  | 11  |  5  |  4  |  6  | 10  |  2  |  8  |  1  |
|  3  |  9  |  2  | 10  |  6  | 11  |  7  | 12  |  5  |  1  |  4  |  8  |
|  7  | 10  |  9  |  1  |  8  |  4  | 12  |  5  | 11  |  3  |  6  |  2  |
| 10  |  5  |  7  |  8  |  9  |  2  |  3  |  4  | 12  | 11  |  1  |  6  |
|  5  |  8  | 10  | 12  |  2  |  1  |  6  |  9  |  7  |  4  |  3  | 11  |
|  8  | 12  |  5  |  2  |  1  |  7  |  9  | 10  |  3  |  6  | 11  |  4  |
-------------------------------------------------------------------------------------------------------------
