-------------------------------------------------------------------------------------------------------------
|  8  |  5  | 11  | 12  |  6  |  3  |  7  |  9  |  1  | 10  |  2  |  4  |
|  9  |  6  |  5  |  1  |  4  | 11  |  3  | 12  | 10  |  2  |  8  |  7  |
|  6  |  8  |  2  |  7  | 12  | 10  |  5  | 11  |  4  |  1  |  9  |  3  |
|  4  | 10  |  8  | 11  |  7  |  6  | 12  |  3  |  5  |  9  |  1  |  2  |
| 10  |  4  | 12  |  6  | 11  |  7  |  9  |  5  |  2  |  8  |  3  |  1  |
|  5  | 11  |  1  |  8  | 10  |  2  |  6  |  4  |  3  | 12  |  7  |  9  |
| 12  |  3  |  7  |  2  |  8  |  9  |  4  |  1  | 11  |  5  |  6  | 10  |
|  2  | 12  | 10  |  4  |  1  |  8  | 11  |  7  |  9  |  3  |  5  |  6  |
| 11  |  7  |  4  |  9  |  3  |  5  |  1  |  2  | 12  |  6  | 10  |  8  |
|  1  |  2  |  6  |  3  |  9  | 12  |  8  | 10  |  7  | 11  |  4  |  5  |
|  7  |  9  |  3  |  5  |  2  |  1  | 10  |  8  |  6  |  4  | 12  | 11  |
|  3  |  1  |  9  | 10  |  5  |  4  |  2  |  6  |  8  |  7  | 11  | 12  |
-------------------------------------------------------------------------------------------------------------
