-------------------------------------------------------------------------------------------------------------
| 11  |  8  |  7  |  2  |  3  |  9  |  1  |  6  | 10  | 12  |  4  |  5  |
|  9  | 11  | 12  |  3  |  5  |  1  |  8  |  4  |  7  | 10  |  2  |  6  |
| 10  | 12  |  1  |  5  |  2  |  6  |  3  |  9  |  8  | 11  |  7  |  4  |
|  6  |  9  | 11  |  7  |  1  | 12  |  5  |  3  |  4  |  8  | 10  |  2  |
|  1  |  6  |  3  | 11  |  4  |  8  |  9  | 12  |  2  |  7  |  5  | 10  |
| 12  |  4  |  9  |  6  |  8  | 11  |  2  | 10  |  5  |  3  |  1  |  7  |
|  8  |  3  | 10  |  4  | 11  |  7  |  6  |  5  |  9  |  2  | 12  |  1  |
|  7  |  1  |  6  |  8  | 10  |  5  | 11  |  2  |  3  |  4  |  9  | 12  |
|  5  | 10  |  2  | 12  |  6  |  3  |  4  |  7  | 11  |  1  |  8  |  9  |
|  4  |  7  |  8  |  9  | 12  |  2  | 10  | 11  |  1  |  5  |  6  |  3  |
|  2  |  5  |  4  |  1  |  9  | 10  |  7  |  8  | 12  |  6  |  3  | 11  |
|  3  |  2  |  5  | 10  |  7  |  4  | 12  |  1  |  6  |  9  | 11  |  8  |
-------------------------------------------------------------------------------------------------------------
