-------------------------------------------------------------------------------------------------------------
|  3  |  9  | 11  |  7  |  2  |  8  |  4  | 12  |  1  | 10  |  5  |  6  |
| 10  | 11  | 12  |  8  |  5  |  7  |  6  |  1  |  4  |  3  |  2  |  9  |
| 11  | 10  |  6  | 12  |  4  |  2  |  1  |  3  |  5  |  7  |  9  |  8  |
|  1  |  8  |  4  | 11  |  6  | 10  |  7  |  9  |  3  |  2  | 12  |  5  |
|  6  |  4  | 10  |  9  |  8  |  1  |  2  | 11  | 12  |  5  |  3  |  7  |
|  9  | 12  |  8  | 10  |  3  |  5  | 11  |  2  |  7  |  1  |  6  |  4  |
| 12  |  3  |  5  |  4  | 11  |  9  |  8  |  7  |  2  |  6  |  1  | 10  |
|  2  |  7  |  9  |  5  | 10  |  4  |  3  |  8  |  6  | 12  | 11  |  1  |
|  8  |  6  |  7  |  3  |  1  | 11  | 12  |  5  |  9  |  4  | 10  |  2  |
|  4  |  1  |  2  |  6  | 12  |  3  |  5  | 10  |  8  |  9  |  7  | 11  |
|  5  |  2  |  3  |  1  |  7  |  6  |  9  |  4  | 10  | 11  |  8  | 12  |
|  7  |  5  |  1  |  2  |  9  | 12  | 10  |  6  | 11  |  8  |  4  |  3  |
-------------------------------------------------------------------------------------------------------------
