-------------------------------------------------------------------------------------------------------------
|  6  |  3  | 12  | 11  |  1  |  4  |  2  |  7  |  9  |  8  |  5  | 10  |
|  5  |  9  |  6  |  1  | 11  |  7  |  4  |  2  |  8  | 12  | 10  |  3  |
|  9  |  4  | 11  |  6  |  7  |  2  | 10  |  5  |  3  |  1  |  8  | 12  |
| 11  | 12  |  4  |  3  |  6  |  1  |  7  |  9  |  5  | 10  |  2  |  8  |
|  7  |  6  |  1  |  5  |  9  | 10  |  8  | 11  | 12  |  2  |  3  |  4  |
|  4  |  2  |  9  |  8  |  3  | 11  |  6  | 12  | 10  |  5  |  7  |  1  |
| 10  |  5  |  3  |  2  |  8  |  9  |  1  |  6  | 11  |  4  | 12  |  7  |
| 12  |  8  | 10  |  9  |  4  |  6  | 11  |  3  |  2  |  7  |  1  |  5  |
|  2  | 11  |  7  | 12  | 10  |  5  |  9  |  8  |  1  |  3  |  4  |  6  |
|  1  |  7  |  8  | 10  |  5  |  3  | 12  |  4  |  6  |  9  | 11  |  2  |
|  8  |  1  |  5  |  4  |  2  | 12  |  3  | 10  |  7  | 11  |  6  |  9  |
|  3  | 10  |  2  |  7  | 12  |  8  |  5  |  1  |  4  |  6  |  9  | 11  |
-------------------------------------------------------------------------------------------------------------
