-------------------------------------------------------------------------------------------------------------
| 11  |  9  |  8  |  1  | 10  |  2  |  5  |  7  |  4  | 12  |  3  |  6  |
|  2  | 10  |  6  |  4  | 12  |  7  |  1  | 11  |  9  |  8  |  5  |  3  |
|  7  |  6  |  9  |  3  |  4  | 11  |  2  | 10  |  8  |  5  |  1  | 12  |
|  9  |  4  |  7  |  8  |  3  |  6  | 12  |  5  | 11  | 10  |  2  |  1  |
| 12  |  3  | 11  |  9  |  7  |  5  |  4  |  6  |  1  |  2  | 10  |  8  |
| 10  | 12  |  1  |  5  | 11  |  3  |  7  |  4  |  6  |  9  |  8  |  2  |
|  8  | 11  | 12  |  2  |  5  | 10  |  3  |  9  |  7  |  1  |  6  |  4  |
|  5  |  8  | 10  | 12  |  9  |  1  | 11  |  3  |  2  |  6  |  4  |  7  |
|  1  |  2  |  3  | 10  |  6  |  4  |  8  | 12  |  5  | 11  |  7  |  9  |
|  4  |  1  |  5  | 11  |  8  |  9  |  6  |  2  |  3  |  7  | 12  | 10  |
|  6  |  5  |  4  |  7  |  2  |  8  | 10  |  1  | 12  |  3  |  9  | 11  |
|  3  |  7  |  2  |  6  |  1  | 12  |  9  |  8  | 10  |  4  | 11  |  5  |
-------------------------------------------------------------------------------------------------------------
