-------------------------------------------------------------------------------------------------------------
|  2  |  8  | 11  | 10  |  5  |  6  |  3  |  9  | 12  |  7  |  4  |  1  |
|  7  |  9  | 10  |  6  |  3  |  8  |  5  | 12  |  4  |  1  |  2  | 11  |
|  4  |  2  |  8  |  5  | 11  |  3  |  6  |  7  | 10  | 12  |  1  |  9  |
|  1  |  7  |  6  |  8  | 10  |  2  | 11  |  5  |  9  |  4  | 12  |  3  |
| 11  | 12  |  2  |  9  |  6  |  5  |  1  |  3  |  8  | 10  |  7  |  4  |
| 10  |  4  |  7  | 12  |  9  | 11  |  2  |  6  |  1  |  3  |  8  |  5  |
|  3  |  6  |  4  |  7  |  1  | 10  | 12  | 11  |  5  |  2  |  9  |  8  |
| 12  |  1  |  3  |  4  |  2  |  7  | 10  |  8  | 11  |  9  |  5  |  6  |
|  6  | 11  |  1  |  2  |  4  |  9  |  8  | 10  |  7  |  5  |  3  | 12  |
|  8  |  3  |  5  | 11  | 12  |  4  |  9  |  1  |  2  |  6  | 10  |  7  |
|  5  | 10  |  9  |  1  |  8  | 12  |  7  |  4  |  3  | 11  |  6  |  2  |
|  9  |  5  | 12  |  3  |  7  |  1  |  4  |  2  |  6  |  8  | 11  | 10  |
-------------------------------------------------------------------------------------------------------------
