-------------------------------------------------------------------------------------------------------------
|  8  |  3  | 12  |  1  | 10  | 11  |  7  |  5  |  6  |  9  |  2  |  4  |
|  5  | 12  |  1  | 10  |  2  |  6  | 11  |  8  |  3  |  4  |  9  |  7  |
| 11  |  2  | 10  |  6  |  1  |  9  |  8  |  7  |  4  | 12  |  5  |  3  |
|  1  | 11  |  8  |  7  |  6  | 10  |  3  |  2  |  9  |  5  |  4  | 12  |
| 10  |  5  | 11  |  8  | 12  |  3  |  4  |  9  |  2  |  7  |  6  |  1  |
|  3  |  1  |  9  |  5  |  7  |  4  |  6  | 11  | 10  |  2  | 12  |  8  |
|  7  |  6  |  3  | 12  |  8  |  1  |  9  |  4  |  5  | 11  | 10  |  2  |
|  9  |  7  |  5  |  3  |  4  |  8  |  2  | 10  | 12  |  6  |  1  | 11  |
| 12  |  8  |  7  |  4  |  9  |  2  |  1  |  6  | 11  | 10  |  3  |  5  |
|  6  |  9  |  4  |  2  |  5  |  7  | 12  |  1  |  8  |  3  | 11  | 10  |
|  4  | 10  |  2  |  9  | 11  | 12  |  5  |  3  |  1  |  8  |  7  |  6  |
|  2  |  4  |  6  | 11  |  3  |  5  | 10  | 12  |  7  |  1  |  8  |  9  |
-------------------------------------------------------------------------------------------------------------
