-------------------------------------------------------------------------------------------------------------
|  1  |  2  | 10  |  9  |  4  | 12  |  5  |  6  |  3  |  8  | 11  |  7  |
|  8  |  6  |  7  |  4  |  9  |  1  | 12  | 11  | 10  |  3  |  5  |  2  |
|  2  |  8  | 12  | 11  |  5  |  4  | 10  |  7  |  9  |  6  |  3  |  1  |
|  9  |  4  |  1  | 12  |  6  |  5  |  8  |  2  |  7  | 11  | 10  |  3  |
| 11  |  3  |  2  |  6  | 12  | 10  |  4  |  5  |  8  |  7  |  1  |  9  |
|  7  |  1  |  4  | 10  | 11  |  3  |  2  | 12  |  5  |  9  |  6  |  8  |
|  3  |  9  |  6  |  8  | 10  |  7  |  1  |  4  | 12  |  5  |  2  | 11  |
| 12  |  7  |  9  |  3  |  8  |  6  | 11  | 10  |  2  |  1  |  4  |  5  |
| 10  | 11  |  8  |  5  |  1  |  9  |  6  |  3  |  4  |  2  |  7  | 12  |
|  4  |  5  |  3  |  7  |  2  |  8  |  9  |  1  | 11  | 10  | 12  |  6  |
|  6  | 12  |  5  |  2  |  7  | 11  |  3  |  9  |  1  |  4  |  8  | 10  |
|  5  | 10  | 11  |  1  |  3  |  2  |  7  |  8  |  6  | 12  |  9  |  4  |
-------------------------------------------------------------------------------------------------------------
