-------------------------------------------------------------------------------------------------------------
|  5  | 12  |  3  |  6  |  9  |  4  |  8  | 11  | 10  |  1  |  7  |  2  |
|  2  |  5  |  9  |  7  | 10  | 12  |  6  |  8  |  4  |  3  |  1  | 11  |
|  8  |  3  |  5  |  9  | 12  | 10  |  4  |  1  |  2  |  6  | 11  |  7  |
|  1  |  2  |  7  |  5  | 11  |  3  | 12  |  9  |  8  |  4  | 10  |  6  |
| 12  |  8  |  1  |  4  |  5  |  2  |  3  |  7  | 11  | 10  |  6  |  9  |
|  3  |  6  | 10  |  2  |  7  |  5  |  9  |  4  | 12  | 11  |  8  |  1  |
|  9  |  7  |  2  | 11  |  1  |  8  |  5  | 10  |  6  | 12  |  4  |  3  |
| 11  | 10  | 12  |  1  |  2  |  9  |  7  |  6  |  5  |  8  |  3  |  4  |
|  6  |  9  |  4  |  8  |  3  |  1  | 11  |  5  |  7  |  2  | 12  | 10  |
|  7  |  4  |  8  | 12  |  6  | 11  | 10  |  3  |  1  |  9  |  2  |  5  |
| 10  |  1  | 11  |  3  |  4  |  6  |  2  | 12  |  9  |  7  |  5  |  8  |
|  4  | 11  |  6  | 10  |  8  |  7  |  1  |  2  |  3  |  5  |  9  | 12  |
-------------------------------------------------------------------------------------------------------------
