-------------------------------------------------------------------------------------------------------------
|  4  | 10  | 12  |  2  |  8  |  9  |  1  |  7  |  6  |  5  | 11  |  3  |
|  6  |  2  |  1  | 12  |  9  |  4  |  8  |  3  |  5  |  7  | 10  | 11  |
|  2  |  7  |  5  |  1  | 11  | 12  |  6  |  4  |  8  |  3  |  9  | 10  |
| 12  |  5  | 10  |  7  |  1  |  3  | 11  |  6  |  2  |  4  |  8  |  9  |
|  3  | 12  |  7  | 11  | 10  |  8  |  9  |  1  |  4  |  2  |  5  |  6  |
|  7  |  6  | 11  |  5  | 12  |  1  |  3  |  8  | 10  |  9  |  2  |  4  |
| 11  |  3  |  6  |  4  |  7  | 10  | 12  |  2  |  9  |  8  |  1  |  5  |
|  1  |  8  |  3  |  9  |  2  | 11  | 10  |  5  |  7  |  6  |  4  | 12  |
|  5  | 11  |  2  |  6  |  3  |  7  |  4  |  9  |  1  | 10  | 12  |  8  |
| 10  |  4  |  9  |  8  |  6  |  2  |  5  | 11  |  3  | 12  |  7  |  1  |
|  9  |  1  |  8  |  3  |  4  |  5  |  7  | 10  | 12  | 11  |  6  |  2  |
|  8  |  9  |  4  | 10  |  5  |  6  |  2  | 12  | 11  |  1  |  3  |  7  |
-------------------------------------------------------------------------------------------------------------
