-------------------------------------------------------------------------------------------------------------
| 12  |  3  |  7  |  1  |  5  |  6  |  4  |  9  |  2  | 11  | 10  |  8  |
|  8  |  9  |  3  | 10  |  4  |  1  |  7  |  2  | 12  |  6  | 11  |  5  |
| 10  |  8  |  5  |  3  | 12  |  9  |  1  |  7  |  4  |  2  |  6  | 11  |
|  1  |  4  |  6  |  5  |  9  | 12  |  8  | 11  |  7  |  3  |  2  | 10  |
|  9  |  1  |  8  |  7  | 10  |  4  | 12  |  6  | 11  |  5  |  3  |  2  |
|  3  | 10  | 11  |  6  |  8  |  5  |  2  | 12  |  1  |  7  |  4  |  9  |
|  7  |  5  |  1  |  8  | 11  |  2  |  9  |  3  | 10  |  4  | 12  |  6  |
|  6  |  2  |  9  |  4  |  1  |  8  | 11  | 10  |  3  | 12  |  5  |  7  |
| 11  | 12  |  4  |  9  |  2  |  7  |  6  |  1  |  5  | 10  |  8  |  3  |
|  5  | 11  |  2  | 12  |  7  |  3  | 10  |  8  |  6  |  1  |  9  |  4  |
|  2  |  6  | 12  | 11  |  3  | 10  |  5  |  4  |  9  |  8  |  7  |  1  |
|  4  |  7  | 10  |  2  |  6  | 11  |  3  |  5  |  8  |  9  |  1  | 12  |
-------------------------------------------------------------------------------------------------------------
