-------------------------------------------------------------------------------------------------------------
|  8  | 12  |  7  |  9  |  1  | 11  | 10  |  6  |  5  |  4  |  2  |  3  |
|  9  |  6  |  2  | 12  |  7  |  1  | 11  | 10  |  4  |  8  |  3  |  5  |
| 11  |  2  |  8  |  7  |  3  |  5  |  1  |  4  | 10  |  6  |  9  | 12  |
|  6  | 10  | 12  |  8  |  2  |  7  |  3  |  1  | 11  |  5  |  4  |  9  |
|  1  |  4  |  6  |  5  |  8  | 12  |  7  |  3  |  9  |  2  | 11  | 10  |
|  4  |  5  | 11  |  2  | 10  |  8  | 12  |  7  |  3  |  9  |  1  |  6  |
|  2  |  9  |  4  | 11  | 12  | 10  |  6  |  8  |  7  |  3  |  5  |  1  |
|  3  |  7  |  5  |  6  |  9  |  2  |  4  | 12  |  1  | 10  |  8  | 11  |
| 12  |  3  |  9  |  1  | 11  |  6  |  8  |  5  |  2  |  7  | 10  |  4  |
| 10  |  8  |  1  |  4  |  5  |  3  |  2  |  9  |  6  | 11  | 12  |  7  |
|  5  | 11  | 10  |  3  |  6  |  4  |  9  |  2  | 12  |  1  |  7  |  8  |
|  7  |  1  |  3  | 10  |  4  |  9  |  5  | 11  |  8  | 12  |  6  |  2  |
-------------------------------------------------------------------------------------------------------------
