-------------------------------------------------------------------------------------------------------------
|  3  | 11  |  6  |  2  |  4  | 12  |  5  |  1  |  9  |  7  | 10  |  8  |
|  5  |  7  |  8  |  1  | 11  |  2  |  9  | 12  |  3  |  6  |  4  | 10  |
|  8  |  3  | 12  |  6  |  9  | 11  | 10  |  4  |  7  |  5  |  2  |  1  |
|  1  |  8  |  7  |  3  |  5  | 10  | 12  |  6  |  4  |  2  |  9  | 11  |
|  9  |  4  |  3  | 11  |  7  |  8  |  6  | 10  |  5  |  1  | 12  |  2  |
|  4  |  1  | 11  |  5  |  6  |  9  |  2  |  8  | 10  |  3  |  7  | 12  |
|  6  |  5  |  1  |  8  |  2  |  4  | 11  |  7  | 12  | 10  |  3  |  9  |
| 11  | 10  |  4  |  9  |  3  |  1  |  7  |  2  |  6  | 12  |  8  |  5  |
|  7  |  6  |  5  | 12  | 10  |  3  |  8  |  9  |  2  | 11  |  1  |  4  |
| 12  |  9  |  2  | 10  |  8  |  6  |  3  | 11  |  1  |  4  |  5  |  7  |
| 10  |  2  |  9  |  4  | 12  |  7  |  1  |  5  | 11  |  8  |  6  |  3  |
|  2  | 12  | 10  |  7  |  1  |  5  |  4  |  3  |  8  |  9  | 11  |  6  |
-------------------------------------------------------------------------------------------------------------
