----------------------------------------------------------------------------------------------------
|  2  |  6  |  7  |  9  |  8  |  4  |  3  | 11  |  5  |  1  | 10  |
| 11  |  5  |  6  |  8  | 10  |  3  |  7  |  1  |  2  |  9  |  4  |
|  6  | 11  |  2  |  1  |  3  |  8  |  9  |  7  |  4  | 10  |  5  |
|  5  |  1  | 11  |  6  |  9  | 10  |  8  |  3  |  7  |  4  |  2  |
|  8  |  3  |  5  | 10  |  7  |  1  |  4  |  6  | 11  |  2  |  9  |
| 10  |  7  |  8  |  5  |  6  |  2  |  1  |  4  |  9  | 11  |  3  |
|  7  |  9  |  1  |  4  |  5  |  6  |  2  |  8  | 10  |  3  | 11  |
|  4  |  8  |  3  |  7  | 11  |  9  | 10  |  2  |  1  |  5  |  6  |
|  3  | 10  |  4  | 11  |  2  |  7  |  5  |  9  |  8  |  6  |  1  |
|  1  |  2  |  9  |  3  |  4  |  5  | 11  | 10  |  6  |  8  |  7  |
|  9  |  4  | 10  |  2  |  1  | 11  |  6  |  5  |  3  |  7  |  8  |
----------------------------------------------------------------------------------------------------
