----------------------------------------------------------------------------------------------------
|  2  |  8  |  6  | 10  |  4  |  1  | 11  |  5  |  7  |  3  |  9  |
|  7  |  2  |  5  |  1  |  8  |  4  |  9  | 11  |  3  | 10  |  6  |
|  5  | 11  |  8  |  3  |  6  |  2  |  4  |  9  |  1  |  7  | 10  |
| 11  |  9  |  2  |  4  |  7  |  6  |  8  |  3  | 10  |  1  |  5  |
|  1  |  4  | 11  |  9  | 10  |  3  |  5  |  7  |  2  |  6  |  8  |
|  9  | 10  |  1  |  6  | 11  |  8  |  3  |  4  |  5  |  2  |  7  |
|  6  |  7  |  4  | 11  |  3  | 10  |  2  |  8  |  9  |  5  |  1  |
| 10  |  1  |  3  |  2  |  9  |  5  |  7  |  6  |  8  |  4  | 11  |
|  8  |  6  |  9  |  5  |  2  |  7  | 10  |  1  |  4  | 11  |  3  |
|  4  |  3  |  7  |  8  |  5  | 11  |  1  | 10  |  6  |  9  |  2  |
|  3  |  5  | 10  |  7  |  1  |  9  |  6  |  2  | 11  |  8  |  4  |
----------------------------------------------------------------------------------------------------
