----------------------------------------------------------------------------------------------------
|  2  |  3  |  1  |  8  | 11  |  7  |  5  | 10  |  9  |  4  |  6  |
|  4  |  7  | 11  |  5  |  6  |  2  |  9  |  3  |  8  | 10  |  1  |
|  6  |  5  |  8  |  4  |  1  | 11  | 10  |  7  |  3  |  2  |  9  |
|  7  |  4  |  5  |  2  |  8  |  9  |  3  | 11  |  6  |  1  | 10  |
|  9  |  6  |  2  |  1  |  5  |  4  | 11  |  8  | 10  |  3  |  7  |
| 11  |  2  |  6  |  7  |  3  | 10  |  4  |  9  |  1  |  8  |  5  |
|  3  |  1  |  7  |  6  | 10  |  5  |  2  |  4  | 11  |  9  |  8  |
|  8  | 11  |  3  | 10  |  9  |  6  |  7  |  1  |  4  |  5  |  2  |
|  5  |  9  | 10  | 11  |  4  |  1  |  8  |  2  |  7  |  6  |  3  |
| 10  |  8  |  4  |  9  |  2  |  3  |  1  |  6  |  5  |  7  | 11  |
|  1  | 10  |  9  |  3  |  7  |  8  |  6  |  5  |  2  | 11  |  4  |
----------------------------------------------------------------------------------------------------
