----------------------------------------------------------------------------------------------------
|  7  |  2  |  5  | 11  | 10  |  8  |  3  |  9  |  6  |  1  |  4  |
|  6  |  4  | 10  |  7  |  9  | 11  |  1  |  8  |  3  |  2  |  5  |
|  9  |  3  | 11  |  1  |  6  | 10  |  2  |  7  |  5  |  4  |  8  |
|  3  |  6  |  7  |  9  |  4  |  2  | 10  | 11  |  8  |  5  |  1  |
| 10  |  5  |  1  |  2  | 11  |  3  |  8  |  4  |  7  |  6  |  9  |
|  1  |  7  |  4  |  6  |  2  |  9  | 11  |  5  | 10  |  8  |  3  |
|  4  |  1  |  9  |  3  |  8  |  6  |  5  | 10  | 11  |  7  |  2  |
|  5  |  9  |  6  |  8  |  1  |  7  |  4  |  3  |  2  | 11  | 10  |
|  2  | 11  |  8  |  4  |  3  |  5  |  9  |  6  |  1  | 10  |  7  |
| 11  |  8  |  3  | 10  |  5  |  1  |  7  |  2  |  4  |  9  |  6  |
|  8  | 10  |  2  |  5  |  7  |  4  |  6  |  1  |  9  |  3  | 11  |
----------------------------------------------------------------------------------------------------
