----------------------------------------------------------------------------------------------------
|  5  |  3  |  6  | 11  |  8  |  9  |  4  |  1  |  2  | 10  |  7  |
|  2  | 10  | 11  |  5  |  1  |  6  |  3  |  4  |  8  |  7  |  9  |
|  6  | 11  |  9  |  4  | 10  |  8  |  2  |  7  |  5  |  3  |  1  |
|  4  |  2  |  3  | 10  | 11  |  5  |  1  |  6  |  7  |  9  |  8  |
|  7  |  1  |  4  |  2  |  9  | 10  |  5  |  8  |  3  |  6  | 11  |
|  8  |  4  |  7  |  3  |  6  |  2  |  9  | 10  |  1  | 11  |  5  |
|  9  |  6  | 10  |  1  |  4  |  7  |  8  |  2  | 11  |  5  |  3  |
| 10  |  9  |  1  |  8  |  5  | 11  |  7  |  3  |  4  |  2  |  6  |
| 11  |  5  |  2  |  7  |  3  |  1  | 10  |  9  |  6  |  8  |  4  |
|  3  |  8  |  5  |  9  |  7  |  4  |  6  | 11  | 10  |  1  |  2  |
|  1  |  7  |  8  |  6  |  2  |  3  | 11  |  5  |  9  |  4  | 10  |
----------------------------------------------------------------------------------------------------
