----------------------------------------------------------------------------------------------------
|  4  | 10  |  2  |  8  |  7  | 11  |  1  |  5  |  9  |  3  |  6  |
|  1  |  9  |  5  |  3  |  8  |  2  |  6  | 10  | 11  |  4  |  7  |
|  8  |  1  | 10  |  6  |  5  |  7  | 11  |  2  |  4  |  9  |  3  |
|  5  |  3  |  6  |  1  |  4  |  8  |  7  |  9  | 10  |  2  | 11  |
|  3  |  4  |  1  |  2  | 10  |  6  |  8  |  7  |  5  | 11  |  9  |
|  7  |  5  |  3  | 10  |  1  |  4  |  9  | 11  |  6  |  8  |  2  |
|  9  |  2  |  8  |  4  | 11  |  1  |  3  |  6  |  7  | 10  |  5  |
|  6  |  7  | 11  |  5  |  3  |  9  |  2  |  4  |  8  |  1  | 10  |
| 11  |  6  |  9  |  7  |  2  |  3  | 10  |  8  |  1  |  5  |  4  |
| 10  |  8  |  7  | 11  |  9  |  5  |  4  |  3  |  2  |  6  |  1  |
|  2  | 11  |  4  |  9  |  6  | 10  |  5  |  1  |  3  |  7  |  8  |
----------------------------------------------------------------------------------------------------
