----------------------------------------------------------------------------------------------------
|  7  |  5  |  8  | 10  |  1  |  4  |  6  |  9  |  2  |  3  | 11  |
|  1  |  6  |  2  |  5  |  8  |  9  |  4  |  7  | 10  | 11  |  3  |
|  4  |  2  |  3  |  7  |  5  |  6  |  1  | 10  | 11  |  8  |  9  |
|  2  |  7  |  1  |  8  |  3  | 10  |  9  | 11  |  5  |  4  |  6  |
|  9  | 10  |  5  |  6  |  2  |  3  | 11  |  8  |  7  |  1  |  4  |
| 11  |  9  |  7  |  2  | 10  |  8  |  3  |  6  |  4  |  5  |  1  |
|  3  | 11  |  9  |  1  |  7  |  5  |  8  |  4  |  6  | 10  |  2  |
|  6  |  1  | 10  | 11  |  4  |  2  |  5  |  3  |  8  |  9  |  7  |
|  8  |  3  | 11  |  4  |  6  |  1  | 10  |  2  |  9  |  7  |  5  |
|  5  |  8  |  4  |  9  | 11  |  7  |  2  |  1  |  3  |  6  | 10  |
| 10  |  4  |  6  |  3  |  9  | 11  |  7  |  5  |  1  |  2  |  8  |
----------------------------------------------------------------------------------------------------
