----------------------------------------------------------------------------------------------------
|  9  |  5  |  6  |  3  |  7  | 10  | 11  |  1  |  8  |  2  |  4  |
| 11  |  4  |  8  |  6  |  1  |  9  |  7  |  5  | 10  |  3  |  2  |
|  5  |  8  | 10  |  9  |  6  | 11  |  3  |  4  |  2  |  1  |  7  |
| 10  |  7  |  1  |  5  |  9  |  3  |  2  | 11  |  4  |  8  |  6  |
|  6  |  9  |  7  |  2  | 11  |  1  | 10  |  8  |  5  |  4  |  3  |
|  4  |  2  |  3  | 11  |  5  |  7  |  9  | 10  |  1  |  6  |  8  |
|  1  |  3  |  4  |  7  |  2  |  8  |  6  |  9  | 11  | 10  |  5  |
|  3  |  6  |  5  |  8  | 10  |  2  |  4  |  7  |  9  | 11  |  1  |
|  2  | 10  |  9  |  1  |  4  |  6  |  8  |  3  |  7  |  5  | 11  |
|  7  | 11  |  2  |  4  |  8  |  5  |  1  |  6  |  3  |  9  | 10  |
|  8  |  1  | 11  | 10  |  3  |  4  |  5  |  2  |  6  |  7  |  9  |
----------------------------------------------------------------------------------------------------
