----------------------------------------------------------------------------------------------------
|  5  |  6  |  2  | 11  |  8  |  1  |  3  |  7  |  9  |  4  | 10  |
|  1  |  7  |  3  |  2  |  6  |  8  |  9  | 11  | 10  |  5  |  4  |
| 11  |  5  |  4  |  8  |  2  |  6  |  7  | 10  |  3  |  1  |  9  |
|  8  |  1  |  6  |  4  |  5  |  2  | 11  |  9  |  7  | 10  |  3  |
|  2  | 11  |  8  | 10  |  1  |  3  |  5  |  6  |  4  |  9  |  7  |
|  6  |  8  |  5  |  3  |  4  |  9  | 10  |  2  | 11  |  7  |  1  |
|  3  |  2  | 11  |  9  | 10  |  7  |  6  |  4  |  1  |  8  |  5  |
|  7  | 10  |  1  |  6  |  9  |  5  |  4  |  3  |  8  | 11  |  2  |
| 10  |  9  |  7  |  1  | 11  |  4  |  2  |  5  |  6  |  3  |  8  |
|  4  |  3  |  9  |  5  |  7  | 10  |  8  |  1  |  2  |  6  | 11  |
|  9  |  4  | 10  |  7  |  3  | 11  |  1  |  8  |  5  |  2  |  6  |
----------------------------------------------------------------------------------------------------
