----------------------------------------------------------------------------------------------------
|  9  |  2  | 11  |  6  |  1  |  5  |  4  |  3  |  7  |  8  | 10  |
|  3  | 10  |  6  |  9  |  4  |  1  |  7  |  5  |  8  | 11  |  2  |
|  8  |  5  | 10  | 11  |  6  |  9  |  1  |  2  |  4  |  7  |  3  |
|  4  |  8  |  2  |  5  |  7  |  6  | 11  |  1  |  3  | 10  |  9  |
|  7  | 11  |  9  |  1  | 10  |  4  |  6  |  8  |  2  |  3  |  5  |
|  1  |  9  |  5  | 10  | 11  |  3  |  2  |  7  |  6  |  4  |  8  |
| 10  |  4  |  3  |  7  |  9  | 11  |  8  |  6  |  5  |  2  |  1  |
|  6  |  3  |  4  |  2  |  8  | 10  |  9  | 11  |  1  |  5  |  7  |
|  2  |  6  |  8  |  4  |  5  |  7  |  3  |  9  | 10  |  1  | 11  |
| 11  |  1  |  7  |  3  |  2  |  8  |  5  | 10  |  9  |  6  |  4  |
|  5  |  7  |  1  |  8  |  3  |  2  | 10  |  4  | 11  |  9  |  6  |
----------------------------------------------------------------------------------------------------
