----------------------------------------------------------------------------------------------------
| 10  |  2  |  6  |  3  |  7  |  9  |  4  |  5  |  1  | 11  |  8  |
|  4  |  9  |  2  | 10  |  5  |  1  |  8  |  6  |  3  |  7  | 11  |
|  3  |  6  | 11  |  8  |  9  |  7  |  1  |  2  |  5  |  4  | 10  |
|  1  | 10  |  9  |  2  |  8  |  5  |  7  |  3  | 11  |  6  |  4  |
|  9  |  7  |  8  |  1  |  6  |  2  | 11  | 10  |  4  |  5  |  3  |
|  8  |  4  |  3  | 11  |  2  |  6  |  5  |  7  | 10  |  1  |  9  |
|  7  |  8  |  1  |  4  |  3  | 10  |  2  | 11  |  6  |  9  |  5  |
|  5  | 11  | 10  |  9  |  4  |  8  |  3  |  1  |  7  |  2  |  6  |
|  2  |  5  |  4  |  6  |  1  | 11  | 10  |  8  |  9  |  3  |  7  |
|  6  |  1  |  5  |  7  | 11  |  3  |  9  |  4  |  8  | 10  |  2  |
| 11  |  3  |  7  |  5  | 10  |  4  |  6  |  9  |  2  |  8  |  1  |
----------------------------------------------------------------------------------------------------
