----------------------------------------------------------------------------------------------------
|  3  |  5  |  7  |  9  |  4  | 11  |  6  |  1  |  8  | 10  |  2  |
|  8  |  1  |  5  |  2  |  3  |  9  | 11  |  6  | 10  |  4  |  7  |
|  7  |  9  | 10  |  5  |  2  |  3  |  8  | 11  |  1  |  6  |  4  |
| 10  |  8  |  3  |  4  |  5  |  2  |  9  |  7  |  6  |  1  | 11  |
|  2  | 11  |  8  |  1  |  9  |  5  | 10  |  4  |  7  |  3  |  6  |
|  1  |  2  | 11  | 10  |  6  |  4  |  5  |  3  |  9  |  7  |  8  |
|  6  | 10  |  1  | 11  |  7  |  8  |  2  |  9  |  4  |  5  |  3  |
| 11  |  3  |  9  |  6  |  1  |  7  |  4  |  2  |  5  |  8  | 10  |
|  5  |  7  |  4  |  3  |  8  |  6  |  1  | 10  |  2  | 11  |  9  |
|  4  |  6  |  2  |  8  | 11  | 10  |  7  |  5  |  3  |  9  |  1  |
|  9  |  4  |  6  |  7  | 10  |  1  |  3  |  8  | 11  |  2  |  5  |
----------------------------------------------------------------------------------------------------
