----------------------------------------------------------------------------------------------------
|  9  |  7  |  5  |  2  |  4  |  3  |  6  | 11  |  1  |  8  | 10  |
|  2  |  3  |  9  |  5  |  1  |  4  | 10  |  6  |  7  | 11  |  8  |
|  5  |  1  |  3  | 10  |  2  |  6  |  9  |  8  | 11  |  7  |  4  |
|  4  |  8  |  2  |  1  |  5  | 11  |  7  | 10  |  9  |  6  |  3  |
|  3  |  6  |  4  |  9  | 10  |  2  |  1  |  7  |  8  |  5  | 11  |
| 10  |  9  |  8  |  7  |  6  |  1  | 11  |  3  |  5  |  4  |  2  |
| 11  |  2  |  6  |  4  |  3  |  5  |  8  |  1  | 10  |  9  |  7  |
|  6  | 10  | 11  |  3  |  8  |  7  |  2  |  5  |  4  |  1  |  9  |
|  7  | 11  | 10  |  6  |  9  |  8  |  5  |  4  |  3  |  2  |  1  |
|  1  |  5  |  7  |  8  | 11  | 10  |  4  |  9  |  2  |  3  |  6  |
|  8  |  4  |  1  | 11  |  7  |  9  |  3  |  2  |  6  | 10  |  5  |
----------------------------------------------------------------------------------------------------
