----------------------------------------------------------------------------------------------------
|  6  | 10  |  8  |  2  |  5  |  3  |  9  |  7  |  4  |  1  | 11  |
|  7  |  2  |  4  |  9  |  6  |  1  |  3  | 11  |  5  |  8  | 10  |
|  3  |  9  | 11  |  8  |  4  |  6  | 10  |  2  |  7  |  5  |  1  |
|  8  |  6  |  1  |  4  |  2  |  5  | 11  |  3  | 10  |  9  |  7  |
|  9  |  3  | 10  |  6  |  1  |  2  |  4  |  8  | 11  |  7  |  5  |
|  5  |  7  |  9  |  1  |  8  | 10  |  6  |  4  |  2  | 11  |  3  |
|  2  |  5  |  6  |  3  | 11  |  8  |  7  |  9  |  1  | 10  |  4  |
|  1  |  8  |  2  | 10  |  7  | 11  |  5  |  6  |  3  |  4  |  9  |
|  4  |  1  |  3  | 11  | 10  |  7  |  8  |  5  |  9  |  2  |  6  |
| 10  | 11  |  7  |  5  |  9  |  4  |  2  |  1  |  6  |  3  |  8  |
| 11  |  4  |  5  |  7  |  3  |  9  |  1  | 10  |  8  |  6  |  2  |
----------------------------------------------------------------------------------------------------
