----------------------------------------------------------------------------------------------------
|  3  |  9  |  6  |  2  | 10  |  5  |  1  |  7  |  4  | 11  |  8  |
|  7  |  6  |  1  | 10  |  2  |  8  |  5  |  3  |  9  |  4  | 11  |
|  9  |  3  |  5  |  6  |  1  |  2  |  8  | 10  | 11  |  7  |  4  |
|  2  |  7  | 11  |  3  |  6  | 10  |  9  |  4  |  1  |  8  |  5  |
|  8  |  1  |  3  |  9  | 11  |  7  |  4  |  6  | 10  |  5  |  2  |
|  5  |  8  |  7  |  4  |  3  |  9  |  6  | 11  |  2  | 10  |  1  |
|  1  | 11  |  8  |  7  |  9  |  4  |  3  |  5  |  6  |  2  | 10  |
|  4  |  2  | 10  |  8  |  7  |  6  | 11  |  1  |  5  |  3  |  9  |
| 11  | 10  |  2  |  5  |  4  |  3  |  7  |  9  |  8  |  1  |  6  |
|  6  |  5  |  4  |  1  |  8  | 11  | 10  |  2  |  3  |  9  |  7  |
| 10  |  4  |  9  | 11  |  5  |  1  |  2  |  8  |  7  |  6  |  3  |
----------------------------------------------------------------------------------------------------
