----------------------------------------------------------------------------------------------------
| 11  |  6  |  4  |  7  |  1  |  5  | 10  |  2  |  9  |  8  |  3  |
|  6  | 11  |  5  |  2  |  3  |  1  |  9  |  8  |  7  |  4  | 10  |
|  2  | 10  | 11  |  3  |  7  |  9  |  5  |  6  |  8  |  1  |  4  |
|  9  |  4  |  6  | 11  |  5  |  7  |  3  | 10  |  1  |  2  |  8  |
|  1  |  8  | 10  |  6  | 11  |  3  |  7  |  9  |  4  |  5  |  2  |
|  4  |  9  |  1  |  8  |  2  |  6  | 11  |  7  | 10  |  3  |  5  |
|  5  |  7  |  9  |  4  |  6  | 11  |  8  |  3  |  2  | 10  |  1  |
|  3  |  2  |  8  | 10  |  9  |  4  |  6  |  1  |  5  |  7  | 11  |
|  8  |  1  |  3  |  5  | 10  |  2  |  4  | 11  |  6  |  9  |  7  |
| 10  |  3  |  7  |  1  |  4  |  8  |  2  |  5  | 11  |  6  |  9  |
|  7  |  5  |  2  |  9  |  8  | 10  |  1  |  4  |  3  | 11  |  6  |
----------------------------------------------------------------------------------------------------
