----------------------------------------------------------------------------------------------------
|  8  |  4  |  5  | 11  |  2  |  3  | 10  |  7  |  9  |  1  |  6  |
|  9  |  8  |  2  |  5  |  7  | 10  |  6  | 11  |  4  |  3  |  1  |
|  3  |  6  |  4  |  7  |  5  |  8  | 11  | 10  |  1  |  9  |  2  |
|  7  |  2  |  1  |  4  |  8  |  5  |  9  |  6  | 11  | 10  |  3  |
|  2  |  3  | 11  |  8  |  4  |  9  |  7  |  1  |  6  |  5  | 10  |
|  4  |  9  |  6  |  2  |  3  | 11  |  1  |  8  | 10  |  7  |  5  |
|  1  | 10  |  7  |  9  | 11  |  4  |  3  |  5  |  2  |  6  |  8  |
| 10  |  5  |  9  |  3  |  1  |  6  |  4  |  2  |  7  |  8  | 11  |
|  6  | 11  | 10  |  1  |  9  |  7  |  5  |  3  |  8  |  2  |  4  |
| 11  |  1  |  3  | 10  |  6  |  2  |  8  |  9  |  5  |  4  |  7  |
|  5  |  7  |  8  |  6  | 10  |  1  |  2  |  4  |  3  | 11  |  9  |
----------------------------------------------------------------------------------------------------
