----------------------------------------------------------------------------------------------------
|  1  |  3  |  8  |  9  |  6  | 11  |  7  |  4  | 10  |  2  |  5  |
|  3  |  8  |  6  |  7  |  4  |  1  | 11  |  5  |  9  | 10  |  2  |
|  2  |  1  |  5  |  6  |  8  |  4  |  3  | 10  |  7  |  9  | 11  |
|  9  |  2  |  1  |  3  | 10  |  6  |  8  | 11  |  4  |  5  |  7  |
|  7  |  4  |  3  |  8  |  1  |  5  |  6  |  9  |  2  | 11  | 10  |
|  4  |  9  |  7  |  1  | 11  | 10  |  5  |  2  |  8  |  3  |  6  |
|  8  |  6  |  9  |  2  |  5  |  3  | 10  |  7  | 11  |  4  |  1  |
|  6  | 10  |  2  | 11  |  3  |  9  |  1  |  8  |  5  |  7  |  4  |
|  5  |  7  | 11  | 10  |  9  |  2  |  4  |  3  |  1  |  6  |  8  |
| 11  |  5  | 10  |  4  |  7  |  8  |  2  |  6  |  3  |  1  |  9  |
| 10  | 11  |  4  |  5  |  2  |  7  |  9  |  1  |  6  |  8  |  3  |
----------------------------------------------------------------------------------------------------
