----------------------------------------------------------------------------------------------------
|  5  |  4  |  3  |  1  |  2  |  9  |  6  |  7  | 10  | 11  |  8  |
|  8  |  2  |  4  | 11  | 10  |  3  |  1  |  5  |  7  |  6  |  9  |
|  6  |  3  |  9  |  4  |  8  |  7  | 10  |  1  | 11  |  5  |  2  |
| 10  |  7  |  1  |  6  |  4  |  8  |  3  | 11  |  9  |  2  |  5  |
|  9  |  5  |  7  |  3  | 11  | 10  |  8  |  2  |  4  |  1  |  6  |
|  1  | 11  |  2  |  7  |  3  |  4  |  5  |  8  |  6  |  9  | 10  |
|  7  | 10  |  5  |  2  |  6  |  1  | 11  |  9  |  8  |  4  |  3  |
|  4  |  1  |  8  |  5  |  9  |  2  |  7  |  6  |  3  | 10  | 11  |
| 11  |  6  | 10  |  8  |  7  |  5  |  9  |  4  |  2  |  3  |  1  |
|  2  |  9  | 11  | 10  |  5  |  6  |  4  |  3  |  1  |  8  |  7  |
|  3  |  8  |  6  |  9  |  1  | 11  |  2  | 10  |  5  |  7  |  4  |
----------------------------------------------------------------------------------------------------
