----------------------------------------------------------------------------------------------------
|  2  | 10  |  7  |  6  |  5  |  9  |  1  |  8  | 11  |  3  |  4  |
|  8  |  2  |  6  |  7  |  3  | 10  |  5  |  9  |  4  | 11  |  1  |
|  9  |  5  | 10  |  1  |  2  |  6  | 11  |  3  |  7  |  4  |  8  |
| 11  |  9  |  2  |  5  |  8  |  4  | 10  |  1  |  3  |  6  |  7  |
|  5  |  6  |  3  |  2  | 10  |  7  |  4  | 11  |  8  |  1  |  9  |
|  7  | 11  |  9  | 10  |  4  |  3  |  2  |  6  |  1  |  8  |  5  |
|  1  |  7  |  5  | 11  |  6  |  2  |  8  |  4  |  9  | 10  |  3  |
| 10  |  1  | 11  |  4  |  7  |  8  |  3  |  2  |  5  |  9  |  6  |
|  3  |  4  |  1  |  8  | 11  |  5  |  9  | 10  |  6  |  7  |  2  |
|  4  |  3  |  8  |  9  |  1  | 11  |  6  |  7  |  2  |  5  | 10  |
|  6  |  8  |  4  |  3  |  9  |  1  |  7  |  5  | 10  |  2  | 11  |
----------------------------------------------------------------------------------------------------
