----------------------------------------------------------------------------------------------------
|  8  |  9  |  2  |  4  | 10  |  1  | 11  |  6  |  5  |  7  |  3  |
|  1  |  3  |  4  |  5  |  2  |  8  | 10  | 11  |  9  |  6  |  7  |
|  5  |  8  |  1  |  6  |  3  |  2  |  7  | 10  | 11  |  9  |  4  |
|  9  |  1  |  8  |  3  |  7  |  5  |  6  |  2  | 10  |  4  | 11  |
|  2  |  5  |  9  |  1  |  8  |  7  |  3  |  4  |  6  | 11  | 10  |
| 11  |  4  |  5  |  7  |  1  |  3  |  2  |  9  |  8  | 10  |  6  |
|  3  | 11  | 10  |  9  |  5  |  6  |  1  |  7  |  4  |  8  |  2  |
|  7  |  6  |  3  | 10  |  4  | 11  |  5  |  8  |  2  |  1  |  9  |
|  4  |  2  | 11  |  8  |  6  | 10  |  9  |  5  |  7  |  3  |  1  |
|  6  | 10  |  7  | 11  |  9  |  4  |  8  |  3  |  1  |  2  |  5  |
| 10  |  7  |  6  |  2  | 11  |  9  |  4  |  1  |  3  |  5  |  8  |
----------------------------------------------------------------------------------------------------
