----------------------------------------------------------------------------------------------------
|  7  |  3  |  1  |  9  |  6  | 10  | 11  |  2  |  5  |  4  |  8  |
|  2  | 10  |  8  |  1  |  5  | 11  |  9  |  3  |  6  |  7  |  4  |
|  6  |  8  |  3  |  4  |  9  |  5  | 10  | 11  |  2  |  1  |  7  |
|  8  |  6  |  5  |  3  |  7  |  2  |  4  | 10  | 11  |  9  |  1  |
| 11  |  2  |  4  |  8  |  1  |  9  |  3  |  7  | 10  |  5  |  6  |
|  5  | 11  |  9  |  7  |  4  |  1  |  8  |  6  |  3  |  2  | 10  |
| 10  |  5  |  2  |  6  |  8  |  4  |  1  |  9  |  7  |  3  | 11  |
|  9  |  7  |  6  |  2  | 10  |  8  |  5  |  1  |  4  | 11  |  3  |
|  4  |  9  | 11  | 10  |  2  |  3  |  7  |  8  |  1  |  6  |  5  |
|  3  |  1  | 10  |  5  | 11  |  7  |  6  |  4  |  9  |  8  |  2  |
|  1  |  4  |  7  | 11  |  3  |  6  |  2  |  5  |  8  | 10  |  9  |
----------------------------------------------------------------------------------------------------
