----------------------------------------------------------------------------------------------------
| 11  |  9  |  3  |  1  |  6  |  8  |  2  |  5  |  7  | 10  |  4  |
|  1  | 11  | 10  |  4  |  8  |  6  |  5  |  9  |  2  |  3  |  7  |
|  2  |  3  |  7  | 10  | 11  |  4  |  6  |  8  |  5  |  9  |  1  |
|  5  |  1  |  6  |  7  | 10  |  3  |  4  |  2  |  9  |  8  | 11  |
|  7  |  6  |  2  |  3  |  1  | 11  |  8  |  4  | 10  |  5  |  9  |
|  4  |  8  |  5  |  6  |  3  |  9  | 11  | 10  |  1  |  7  |  2  |
|  8  |  4  |  9  | 11  |  7  |  1  | 10  |  6  |  3  |  2  |  5  |
|  9  |  2  |  8  |  5  |  4  | 10  |  7  | 11  |  6  |  1  |  3  |
|  3  |  7  |  4  |  8  |  2  |  5  |  9  |  1  | 11  |  6  | 10  |
|  6  | 10  |  1  |  9  |  5  |  2  |  3  |  7  |  4  | 11  |  8  |
| 10  |  5  | 11  |  2  |  9  |  7  |  1  |  3  |  8  |  4  |  6  |
----------------------------------------------------------------------------------------------------
