----------------------------------------------------------------------------------------------------
| 11  |  6  |  2  |  8  | 10  |  3  |  9  |  7  |  1  |  4  |  5  |
|  9  |  3  |  5  |  2  |  1  |  6  |  8  | 10  |  4  | 11  |  7  |
|  1  | 11  |  6  |  5  |  2  |  4  |  7  |  8  | 10  |  9  |  3  |
|  4  |  8  | 10  |  1  |  7  |  5  |  3  | 11  |  2  |  6  |  9  |
|  3  |  1  |  7  |  6  | 11  | 10  |  4  |  5  |  9  |  2  |  8  |
|  6  |  5  |  9  |  7  |  8  |  2  |  1  |  4  |  3  | 10  | 11  |
|  5  |  9  |  8  |  3  |  4  |  1  |  6  |  2  | 11  |  7  | 10  |
|  7  |  2  |  3  | 11  |  6  |  9  | 10  |  1  |  8  |  5  |  4  |
|  2  |  7  |  4  | 10  |  5  |  8  | 11  |  9  |  6  |  3  |  1  |
|  8  | 10  | 11  |  4  |  9  |  7  |  2  |  3  |  5  |  1  |  6  |
| 10  |  4  |  1  |  9  |  3  | 11  |  5  |  6  |  7  |  8  |  2  |
----------------------------------------------------------------------------------------------------
