----------------------------------------------------------------------------------------------------
|  3  |  7  | 10  |  1  | 11  |  6  |  5  |  2  |  4  |  9  |  8  |
|  6  |  5  |  3  |  9  |  7  | 11  | 10  |  8  |  2  |  4  |  1  |
|  2  | 10  |  7  |  5  |  6  |  1  |  3  |  4  |  9  |  8  | 11  |
| 11  |  2  |  1  |  7  |  3  |  9  |  6  |  5  |  8  | 10  |  4  |
|  8  |  6  | 11  |  3  |  5  |  7  |  4  |  9  | 10  |  1  |  2  |
|  5  |  1  |  6  | 11  | 10  |  4  |  8  |  3  |  7  |  2  |  9  |
|  9  |  3  |  5  | 10  |  4  |  8  |  2  |  6  |  1  | 11  |  7  |
| 10  |  4  |  2  |  8  |  1  |  3  |  9  |  7  | 11  |  6  |  5  |
|  1  | 11  |  9  |  4  |  8  |  2  |  7  | 10  |  3  |  5  |  6  |
|  4  |  9  |  8  |  6  |  2  | 10  | 11  |  1  |  5  |  7  |  3  |
|  7  |  8  |  4  |  2  |  9  |  5  |  1  | 11  |  6  |  3  | 10  |
----------------------------------------------------------------------------------------------------
