----------------------------------------------------------------------------------------------------
|  3  |  1  |  5  |  8  |  4  |  9  |  7  |  2  | 10  | 11  |  6  |
|  1  |  2  | 10  |  7  |  3  |  8  | 11  |  5  |  9  |  6  |  4  |
|  2  |  6  |  4  |  9  |  1  |  3  | 10  |  7  | 11  |  8  |  5  |
|  7  |  3  |  1  |  2  |  8  | 11  |  5  |  4  |  6  | 10  |  9  |
|  5  |  9  |  6  |  1  | 11  |  2  |  8  | 10  |  7  |  4  |  3  |
| 11  |  8  |  2  |  3  |  7  | 10  |  9  |  6  |  4  |  5  |  1  |
|  9  |  7  |  3  | 11  |  2  |  4  |  6  |  8  |  5  |  1  | 10  |
|  8  | 11  |  7  |  6  | 10  |  5  |  4  |  9  |  1  |  3  |  2  |
|  4  | 10  |  9  |  5  |  6  |  1  |  3  | 11  |  2  |  7  |  8  |
|  6  |  4  |  8  | 10  |  5  |  7  |  2  |  1  |  3  |  9  | 11  |
| 10  |  5  | 11  |  4  |  9  |  6  |  1  |  3  |  8  |  2  |  7  |
----------------------------------------------------------------------------------------------------
