-------------------------------------------------------------------------------------------
|  4  |  3  |  2  | 10  |  6  |  7  |  8  |  5  |  1  |  9  |
|  6  | 10  |  9  |  3  |  2  |  1  |  4  |  7  |  8  |  5  |
|  2  |  6  | 10  |  1  |  8  |  5  |  9  |  3  |  4  |  7  |
|  7  |  8  |  6  |  5  | 10  |  3  |  2  |  4  |  9  |  1  |
|  5  |  4  |  3  |  2  |  1  |  6  | 10  |  9  |  7  |  8  |
|  3  |  5  |  4  |  7  |  9  |  2  |  1  |  8  | 10  |  6  |
|  8  |  2  |  5  |  6  |  4  |  9  |  7  |  1  |  3  | 10  |
|  9  |  1  |  8  |  4  |  7  | 10  |  6  |  2  |  5  |  3  |
|  1  |  9  |  7  |  8  |  3  |  4  |  5  | 10  |  6  |  2  |
| 10  |  7  |  1  |  9  |  5  |  8  |  3  |  6  |  2  |  4  |
-------------------------------------------------------------------------------------------
